,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31,theta_32,theta_33,theta_34,theta_35,theta_36,theta_37,theta_38,theta_39,theta_40,theta_41,theta_42,theta_43,theta_44,theta_45,theta_46,theta_47,theta_48,theta_49,theta_50,theta_51,theta_52,theta_53,theta_54,theta_55,theta_56,theta_57,theta_58,theta_59,theta_60,theta_61,theta_62,theta_63,theta_64,theta_65,theta_66,theta_67,theta_68,theta_69,theta_70,theta_71,theta_72,theta_73,theta_74,theta_75,theta_76,theta_77,theta_78,theta_79,theta_80,theta_81,theta_82,theta_83,theta_84,theta_85,theta_86,theta_87
548,548,0.05751603258643985,4.585872303047288,4.07853622595649,4.370401036427589,0.4956462734464713,1.5640378727024449,4.6959510570117775,2.2306930917074625,1.2587918720489297,5.010871635313723,5.994107533184609,5.19654141859971,5.386730701926895,5.5110238201583,5.215215121178261,1.9724572334394461,4.425246318047098,3.103711614438917,5.963611438382549,3.317656994516094,1.8619421074973461,3.603398172006567,2.875141757251129,1.6522383025634437,1.6696332561770113,4.713799013462122,4.330791997158791,6.108395402575096,6.135840826203398,5.600346304984079,3.731504574492692,2.7074839307482432,5.9046962090896296,3.5758175200770297,4.50504825250813,2.0361204185965547,4.203042589886348,3.5379965279819463,2.0788569549798184,4.011714094998261,2.3017678537454827,3.502388055242658,0.506797287757057,0.274496549099972,3.0614743499416575,5.573784708561174,4.774175953317852,5.53701252904826,5.90120089543675,0.22582809463530587,2.493495036361315,6.17729339424987,6.161369486944292,5.8710790013618785,4.340980936199035,3.793277999501372,0.5079106966458274,0.9607762561426209,3.8283166987394224,2.1714491124949435,0.6794270285825847,4.1821830463963146,5.162201029991251,6.10702470523729,4.2300101355859985,2.6713942741393026,3.8723956256648666,1.7844551390024874,2.2718672119626744,4.215377698070331,2.077938974724582,5.114786213238529,0.761114275205734,4.200043544551854,1.7481303501089274,5.799891512090516,1.7550141762612819,0.308924577341298,4.516308348235396,1.4994301668722467,0.9270519109979388,4.744934431995297,1.5682531573137806,6.079427675671744,3.0513490710914626,3.3059454404612842,4.286866907748609,3.213997929110851,2.290321103750331
549,549,0.05751603258643985,4.585872303047288,4.07853622595649,4.370401036427589,0.4956462734464713,1.5640378727024449,4.6959510570117775,2.2306930917074625,1.2587918720489297,5.010871635313723,5.994107533184609,5.19654141859971,5.386730701926895,5.5110238201583,5.215215111178261,1.972457243439446,4.425246318047098,3.103711614438917,5.963611438382549,3.317656994516094,1.8619421074973461,3.603398172006567,2.875141757251129,1.6522383025634437,1.6696332561770113,4.713799013462122,4.330791997158791,6.108395402575096,6.135840826203398,5.600346304984079,3.731504574492692,2.7074839307482432,5.9046962090896296,3.5758175200770297,4.50504825250813,2.0361204185965547,4.203042589886348,3.5379965279819463,2.0788569549798184,4.011714094998261,2.3017678537454827,3.502388055242658,0.506797287757057,0.274496549099972,3.0614743499416575,5.573784708561174,4.774175953317852,5.53701252904826,5.90120089543675,0.22582809463530587,2.493495036361315,6.17729339424987,6.161369486944292,5.8710790013618785,4.340980936199035,3.793277999501372,0.5079106966458274,0.9607762561426209,3.8283166987394224,2.1714491124949435,0.6794270285825847,4.1821830463963146,5.162201029991251,6.10702470523729,4.2300101355859985,2.6713942741393026,3.8723956256648666,1.7844551390024874,2.2718672119626744,4.215377698070331,2.077938974724582,5.114786213238529,0.761114275205734,4.200043544551854,1.7481303501089274,5.799891512090516,1.7550141762612819,0.308924577341298,4.516308348235396,1.4994301668722467,0.9270519109979388,4.744934431995297,1.5682531573137806,6.079427675671744,3.0513490710914626,3.3059454404612842,4.286866907748609,3.213997929110851,2.290321103750331
550,550,0.05751603258643985,4.585872303047288,4.07853622595649,4.370401036427589,0.4956462734464713,1.5640378727024449,4.6959510570117775,2.2306930917074625,1.2587918720489297,5.010871635313723,5.994107533184609,5.19654141859971,5.386730701926895,5.5110238201583,5.215215111178261,1.9724572334394461,4.4252463280470975,3.103711614438917,5.963611438382549,3.317656994516094,1.8619421074973461,3.603398172006567,2.875141757251129,1.6522383025634437,1.6696332561770113,4.713799013462122,4.330791997158791,6.108395402575096,6.135840826203398,5.600346304984079,3.731504574492692,2.7074839307482432,5.9046962090896296,3.5758175200770297,4.50504825250813,2.0361204185965547,4.203042589886348,3.5379965279819463,2.0788569549798184,4.011714094998261,2.3017678537454827,3.502388055242658,0.506797287757057,0.274496549099972,3.0614743499416575,5.573784708561174,4.774175953317852,5.53701252904826,5.90120089543675,0.22582809463530587,2.493495036361315,6.17729339424987,6.161369486944292,5.8710790013618785,4.340980936199035,3.793277999501372,0.5079106966458274,0.9607762561426209,3.8283166987394224,2.1714491124949435,0.6794270285825847,4.1821830463963146,5.162201029991251,6.10702470523729,4.2300101355859985,2.6713942741393026,3.8723956256648666,1.7844551390024874,2.2718672119626744,4.215377698070331,2.077938974724582,5.114786213238529,0.761114275205734,4.200043544551854,1.7481303501089274,5.799891512090516,1.7550141762612819,0.308924577341298,4.516308348235396,1.4994301668722467,0.9270519109979388,4.744934431995297,1.5682531573137806,6.079427675671744,3.0513490710914626,3.3059454404612842,4.286866907748609,3.213997929110851,2.290321103750331
551,551,0.05751603258643985,4.585872303047288,4.07853622595649,4.370401036427589,0.4956462734464713,1.5640378727024449,4.6959510570117775,2.2306930917074625,1.2587918720489297,5.010871635313723,5.994107533184609,5.19654141859971,5.386730701926895,5.5110238201583,5.215215111178261,1.9724572334394461,4.425246318047098,3.103711624438917,5.963611438382549,3.317656994516094,1.8619421074973461,3.603398172006567,2.875141757251129,1.6522383025634437,1.6696332561770113,4.713799013462122,4.330791997158791,6.108395402575096,6.135840826203398,5.600346304984079,3.731504574492692,2.7074839307482432,5.9046962090896296,3.5758175200770297,4.50504825250813,2.0361204185965547,4.203042589886348,3.5379965279819463,2.0788569549798184,4.011714094998261,2.3017678537454827,3.502388055242658,0.506797287757057,0.274496549099972,3.0614743499416575,5.573784708561174,4.774175953317852,5.53701252904826,5.90120089543675,0.22582809463530587,2.493495036361315,6.17729339424987,6.161369486944292,5.8710790013618785,4.340980936199035,3.793277999501372,0.5079106966458274,0.9607762561426209,3.8283166987394224,2.1714491124949435,0.6794270285825847,4.1821830463963146,5.162201029991251,6.10702470523729,4.2300101355859985,2.6713942741393026,3.8723956256648666,1.7844551390024874,2.2718672119626744,4.215377698070331,2.077938974724582,5.114786213238529,0.761114275205734,4.200043544551854,1.7481303501089274,5.799891512090516,1.7550141762612819,0.308924577341298,4.516308348235396,1.4994301668722467,0.9270519109979388,4.744934431995297,1.5682531573137806,6.079427675671744,3.0513490710914626,3.3059454404612842,4.286866907748609,3.213997929110851,2.290321103750331
552,552,0.05751603258643985,4.585872303047288,4.07853622595649,4.370401036427589,0.4956462734464713,1.5640378727024449,4.6959510570117775,2.2306930917074625,1.2587918720489297,5.010871635313723,5.994107533184609,5.19654141859971,5.386730701926895,5.5110238201583,5.215215111178261,1.9724572334394461,4.425246318047098,3.103711614438917,5.963611448382549,3.317656994516094,1.8619421074973461,3.603398172006567,2.875141757251129,1.6522383025634437,1.6696332561770113,4.713799013462122,4.330791997158791,6.108395402575096,6.135840826203398,5.600346304984079,3.731504574492692,2.7074839307482432,5.9046962090896296,3.5758175200770297,4.50504825250813,2.0361204185965547,4.203042589886348,3.5379965279819463,2.0788569549798184,4.011714094998261,2.3017678537454827,3.502388055242658,0.506797287757057,0.274496549099972,3.0614743499416575,5.573784708561174,4.774175953317852,5.53701252904826,5.90120089543675,0.22582809463530587,2.493495036361315,6.17729339424987,6.161369486944292,5.8710790013618785,4.340980936199035,3.793277999501372,0.5079106966458274,0.9607762561426209,3.8283166987394224,2.1714491124949435,0.6794270285825847,4.1821830463963146,5.162201029991251,6.10702470523729,4.2300101355859985,2.6713942741393026,3.8723956256648666,1.7844551390024874,2.2718672119626744,4.215377698070331,2.077938974724582,5.114786213238529,0.761114275205734,4.200043544551854,1.7481303501089274,5.799891512090516,1.7550141762612819,0.308924577341298,4.516308348235396,1.4994301668722467,0.9270519109979388,4.744934431995297,1.5682531573137806,6.079427675671744,3.0513490710914626,3.3059454404612842,4.286866907748609,3.213997929110851,2.290321103750331
553,553,0.05751603258643985,4.585872303047288,4.07853622595649,4.370401036427589,0.4956462734464713,1.5640378727024449,4.6959510570117775,2.2306930917074625,1.2587918720489297,5.010871635313723,5.994107533184609,5.19654141859971,5.386730701926895,5.5110238201583,5.215215111178261,1.9724572334394461,4.425246318047098,3.103711614438917,5.963611438382549,3.317657004516094,1.8619421074973461,3.603398172006567,2.875141757251129,1.6522383025634437,1.6696332561770113,4.713799013462122,4.330791997158791,6.108395402575096,6.135840826203398,5.600346304984079,3.731504574492692,2.7074839307482432,5.9046962090896296,3.5758175200770297,4.50504825250813,2.0361204185965547,4.203042589886348,3.5379965279819463,2.0788569549798184,4.011714094998261,2.3017678537454827,3.502388055242658,0.506797287757057,0.274496549099972,3.0614743499416575,5.573784708561174,4.774175953317852,5.53701252904826,5.90120089543675,0.22582809463530587,2.493495036361315,6.17729339424987,6.161369486944292,5.8710790013618785,4.340980936199035,3.793277999501372,0.5079106966458274,0.9607762561426209,3.8283166987394224,2.1714491124949435,0.6794270285825847,4.1821830463963146,5.162201029991251,6.10702470523729,4.2300101355859985,2.6713942741393026,3.8723956256648666,1.7844551390024874,2.2718672119626744,4.215377698070331,2.077938974724582,5.114786213238529,0.761114275205734,4.200043544551854,1.7481303501089274,5.799891512090516,1.7550141762612819,0.308924577341298,4.516308348235396,1.4994301668722467,0.9270519109979388,4.744934431995297,1.5682531573137806,6.079427675671744,3.0513490710914626,3.3059454404612842,4.286866907748609,3.213997929110851,2.290321103750331
554,554,0.05751603258643985,4.585872303047288,4.07853622595649,4.370401036427589,0.4956462734464713,1.5640378727024449,4.6959510570117775,2.2306930917074625,1.2587918720489297,5.010871635313723,5.994107533184609,5.19654141859971,5.386730701926895,5.5110238201583,5.215215111178261,1.9724572334394461,4.425246318047098,3.103711614438917,5.963611438382549,3.317656994516094,1.861942117497346,3.603398172006567,2.875141757251129,1.6522383025634437,1.6696332561770113,4.713799013462122,4.330791997158791,6.108395402575096,6.135840826203398,5.600346304984079,3.731504574492692,2.7074839307482432,5.9046962090896296,3.5758175200770297,4.50504825250813,2.0361204185965547,4.203042589886348,3.5379965279819463,2.0788569549798184,4.011714094998261,2.3017678537454827,3.502388055242658,0.506797287757057,0.274496549099972,3.0614743499416575,5.573784708561174,4.774175953317852,5.53701252904826,5.90120089543675,0.22582809463530587,2.493495036361315,6.17729339424987,6.161369486944292,5.8710790013618785,4.340980936199035,3.793277999501372,0.5079106966458274,0.9607762561426209,3.8283166987394224,2.1714491124949435,0.6794270285825847,4.1821830463963146,5.162201029991251,6.10702470523729,4.2300101355859985,2.6713942741393026,3.8723956256648666,1.7844551390024874,2.2718672119626744,4.215377698070331,2.077938974724582,5.114786213238529,0.761114275205734,4.200043544551854,1.7481303501089274,5.799891512090516,1.7550141762612819,0.308924577341298,4.516308348235396,1.4994301668722467,0.9270519109979388,4.744934431995297,1.5682531573137806,6.079427675671744,3.0513490710914626,3.3059454404612842,4.286866907748609,3.213997929110851,2.290321103750331
555,555,0.05751603258643985,4.585872303047288,4.07853622595649,4.370401036427589,0.4956462734464713,1.5640378727024449,4.6959510570117775,2.2306930917074625,1.2587918720489297,5.010871635313723,5.994107533184609,5.19654141859971,5.386730701926895,5.5110238201583,5.215215111178261,1.9724572334394461,4.425246318047098,3.103711614438917,5.963611438382549,3.317656994516094,1.8619421074973461,3.603398182006567,2.875141757251129,1.6522383025634437,1.6696332561770113,4.713799013462122,4.330791997158791,6.108395402575096,6.135840826203398,5.600346304984079,3.731504574492692,2.7074839307482432,5.9046962090896296,3.5758175200770297,4.50504825250813,2.0361204185965547,4.203042589886348,3.5379965279819463,2.0788569549798184,4.011714094998261,2.3017678537454827,3.502388055242658,0.506797287757057,0.274496549099972,3.0614743499416575,5.573784708561174,4.774175953317852,5.53701252904826,5.90120089543675,0.22582809463530587,2.493495036361315,6.17729339424987,6.161369486944292,5.8710790013618785,4.340980936199035,3.793277999501372,0.5079106966458274,0.9607762561426209,3.8283166987394224,2.1714491124949435,0.6794270285825847,4.1821830463963146,5.162201029991251,6.10702470523729,4.2300101355859985,2.6713942741393026,3.8723956256648666,1.7844551390024874,2.2718672119626744,4.215377698070331,2.077938974724582,5.114786213238529,0.761114275205734,4.200043544551854,1.7481303501089274,5.799891512090516,1.7550141762612819,0.308924577341298,4.516308348235396,1.4994301668722467,0.9270519109979388,4.744934431995297,1.5682531573137806,6.079427675671744,3.0513490710914626,3.3059454404612842,4.286866907748609,3.213997929110851,2.290321103750331
556,556,0.05751603258643985,4.585872303047288,4.07853622595649,4.370401036427589,0.4956462734464713,1.5640378727024449,4.6959510570117775,2.2306930917074625,1.2587918720489297,5.010871635313723,5.994107533184609,5.19654141859971,5.386730701926895,5.5110238201583,5.215215111178261,1.9724572334394461,4.425246318047098,3.103711614438917,5.963611438382549,3.317656994516094,1.8619421074973461,3.603398172006567,2.875141767251129,1.6522383025634437,1.6696332561770113,4.713799013462122,4.330791997158791,6.108395402575096,6.135840826203398,5.600346304984079,3.731504574492692,2.7074839307482432,5.9046962090896296,3.5758175200770297,4.50504825250813,2.0361204185965547,4.203042589886348,3.5379965279819463,2.0788569549798184,4.011714094998261,2.3017678537454827,3.502388055242658,0.506797287757057,0.274496549099972,3.0614743499416575,5.573784708561174,4.774175953317852,5.53701252904826,5.90120089543675,0.22582809463530587,2.493495036361315,6.17729339424987,6.161369486944292,5.8710790013618785,4.340980936199035,3.793277999501372,0.5079106966458274,0.9607762561426209,3.8283166987394224,2.1714491124949435,0.6794270285825847,4.1821830463963146,5.162201029991251,6.10702470523729,4.2300101355859985,2.6713942741393026,3.8723956256648666,1.7844551390024874,2.2718672119626744,4.215377698070331,2.077938974724582,5.114786213238529,0.761114275205734,4.200043544551854,1.7481303501089274,5.799891512090516,1.7550141762612819,0.308924577341298,4.516308348235396,1.4994301668722467,0.9270519109979388,4.744934431995297,1.5682531573137806,6.079427675671744,3.0513490710914626,3.3059454404612842,4.286866907748609,3.213997929110851,2.290321103750331
557,557,0.05751603258643985,4.585872303047288,4.07853622595649,4.370401036427589,0.4956462734464713,1.5640378727024449,4.6959510570117775,2.2306930917074625,1.2587918720489297,5.010871635313723,5.994107533184609,5.19654141859971,5.386730701926895,5.5110238201583,5.215215111178261,1.9724572334394461,4.425246318047098,3.103711614438917,5.963611438382549,3.317656994516094,1.8619421074973461,3.603398172006567,2.875141757251129,1.6522383125634437,1.6696332561770113,4.713799013462122,4.330791997158791,6.108395402575096,6.135840826203398,5.600346304984079,3.731504574492692,2.7074839307482432,5.9046962090896296,3.5758175200770297,4.50504825250813,2.0361204185965547,4.203042589886348,3.5379965279819463,2.0788569549798184,4.011714094998261,2.3017678537454827,3.502388055242658,0.506797287757057,0.274496549099972,3.0614743499416575,5.573784708561174,4.774175953317852,5.53701252904826,5.90120089543675,0.22582809463530587,2.493495036361315,6.17729339424987,6.161369486944292,5.8710790013618785,4.340980936199035,3.793277999501372,0.5079106966458274,0.9607762561426209,3.8283166987394224,2.1714491124949435,0.6794270285825847,4.1821830463963146,5.162201029991251,6.10702470523729,4.2300101355859985,2.6713942741393026,3.8723956256648666,1.7844551390024874,2.2718672119626744,4.215377698070331,2.077938974724582,5.114786213238529,0.761114275205734,4.200043544551854,1.7481303501089274,5.799891512090516,1.7550141762612819,0.308924577341298,4.516308348235396,1.4994301668722467,0.9270519109979388,4.744934431995297,1.5682531573137806,6.079427675671744,3.0513490710914626,3.3059454404612842,4.286866907748609,3.213997929110851,2.290321103750331
558,558,0.05751603258643985,4.585872303047288,4.07853622595649,4.370401036427589,0.4956462734464713,1.5640378727024449,4.6959510570117775,2.2306930917074625,1.2587918720489297,5.010871635313723,5.994107533184609,5.19654141859971,5.386730701926895,5.5110238201583,5.215215111178261,1.9724572334394461,4.425246318047098,3.103711614438917,5.963611438382549,3.317656994516094,1.8619421074973461,3.603398172006567,2.875141757251129,1.6522383025634437,1.6696332661770112,4.713799013462122,4.330791997158791,6.108395402575096,6.135840826203398,5.600346304984079,3.731504574492692,2.7074839307482432,5.9046962090896296,3.5758175200770297,4.50504825250813,2.0361204185965547,4.203042589886348,3.5379965279819463,2.0788569549798184,4.011714094998261,2.3017678537454827,3.502388055242658,0.506797287757057,0.274496549099972,3.0614743499416575,5.573784708561174,4.774175953317852,5.53701252904826,5.90120089543675,0.22582809463530587,2.493495036361315,6.17729339424987,6.161369486944292,5.8710790013618785,4.340980936199035,3.793277999501372,0.5079106966458274,0.9607762561426209,3.8283166987394224,2.1714491124949435,0.6794270285825847,4.1821830463963146,5.162201029991251,6.10702470523729,4.2300101355859985,2.6713942741393026,3.8723956256648666,1.7844551390024874,2.2718672119626744,4.215377698070331,2.077938974724582,5.114786213238529,0.761114275205734,4.200043544551854,1.7481303501089274,5.799891512090516,1.7550141762612819,0.308924577341298,4.516308348235396,1.4994301668722467,0.9270519109979388,4.744934431995297,1.5682531573137806,6.079427675671744,3.0513490710914626,3.3059454404612842,4.286866907748609,3.213997929110851,2.290321103750331
